frame,time_s,status,det_found,det_conf,det_cx,det_cy,det_area,det_x1,det_y1,det_x2,det_y2,trk_ok,trk_cx,trk_cy,trk_x1,trk_y1,trk_x2,trk_y2,iou,det_ms,sharpness,brightness
728,24.356,AGREE,1,0.9463,1015.09,710.21,99267.7,864.51,545.4,1165.67,875.02,1,1046.0,702.5,837.0,500.0,1255.0,905.0,0.5864,21.14,87.47,170.62
729,24.389,AGREE,1,0.9462,1015.21,710.14,99222.7,864.68,545.35,1165.74,874.92,1,1046.0,702.5,837.0,500.0,1255.0,905.0,0.5861,21.16,91.19,170.62
730,24.423,AGREE,1,0.9466,1015.51,710.21,99656.8,864.51,545.22,1166.51,875.21,1,1046.0,703.5,837.0,501.0,1255.0,906.0,0.5887,22.05,90.74,170.66
731,24.456,AGREE,1,0.9482,1015.98,710.27,99834.6,864.67,545.31,1167.28,875.23,1,1045.0,702.5,836.0,500.0,1254.0,905.0,0.5897,22.14,85.49,170.7
732,24.489,AGREE,1,0.948,1016.03,710.2,99886.6,864.76,545.12,1167.3,875.28,1,1046.0,702.5,837.0,500.0,1255.0,905.0,0.59,16.84,82.73,170.69
733,24.523,AGREE,1,0.9487,1016.15,710.16,99843.0,864.94,545.09,1167.37,875.23,1,1046.0,702.5,837.0,500.0,1255.0,905.0,0.5898,17.0,79.52,170.68
734,24.556,AGREE,1,0.9461,1016.1,710.34,99688.2,865.0,545.41,1167.21,875.27,1,1046.0,703.5,837.0,501.0,1255.0,906.0,0.5889,14.04,86.24,170.63
735,24.59,AGREE,1,0.9459,1016.24,710.35,99560.3,865.22,545.55,1167.26,875.16,1,1046.0,703.5,837.0,501.0,1255.0,906.0,0.5881,21.05,87.81,170.6
736,24.623,AGREE,1,0.9447,1016.27,710.54,99444.2,865.33,545.83,1167.21,875.25,1,1046.0,703.5,833.0,497.0,1259.0,910.0,0.5652,20.68,90.07,170.56
737,24.657,AGREE,1,0.944,1016.3,710.98,99208.0,865.64,546.35,1166.96,875.6,1,1047.0,703.5,838.0,501.0,1256.0,906.0,0.586,21.49,87.6,170.51
738,24.69,AGREE,1,0.9447,1016.58,711.1,99176.4,865.87,546.58,1167.28,875.62,1,1046.0,704.5,837.0,502.0,1255.0,907.0,0.5858,21.52,85.51,170.47
739,24.724,AGREE,1,0.943,1016.73,711.6,99100.1,866.0,547.24,1167.46,875.97,1,1046.0,704.5,833.0,498.0,1259.0,911.0,0.5633,20.86,84.33,170.42
740,24.757,AGREE,1,0.9408,1016.94,712.15,98950.6,866.34,547.88,1167.53,876.42,1,1048.0,704.5,839.0,502.0,1257.0,907.0,0.5845,17.39,84.95,170.37
741,24.791,AGREE,1,0.9396,1017.26,712.57,98686.4,866.93,548.45,1167.59,876.68,1,1047.0,704.5,838.0,502.0,1256.0,907.0,0.5829,14.75,87.11,170.34
742,24.824,AGREE,1,0.9389,1017.63,712.84,98699.9,867.39,548.6,1167.87,877.07,1,1048.0,706.5,839.0,504.0,1257.0,909.0,0.583,18.43,88.7,170.29
743,24.857,AGREE,1,0.9368,1017.95,713.02,98899.7,867.55,548.63,1168.35,877.42,1,1047.0,705.5,838.0,503.0,1256.0,908.0,0.5842,21.59,87.59,170.28
744,24.891,AGREE,1,0.9374,1018.0,713.24,98897.7,867.5,548.96,1168.5,877.52,1,1048.0,706.5,839.0,504.0,1257.0,909.0,0.5842,20.98,84.71,170.28
745,24.924,AGREE,1,0.9375,1018.16,713.09,98822.7,867.88,548.69,1168.43,877.49,1,1048.0,706.5,839.0,504.0,1257.0,909.0,0.5837,24.3,86.15,170.28
746,24.958,AGREE,1,0.9401,1018.31,713.61,98889.9,868.0,549.13,1168.62,878.09,1,1049.0,706.5,840.0,504.0,1258.0,909.0,0.5841,16.99,87.41,170.24
747,24.991,AGREE,1,0.9413,1018.62,713.71,98975.5,868.2,549.22,1169.05,878.21,1,1049.0,706.5,840.0,504.0,1258.0,909.0,0.5847,20.35,89.71,170.22
748,25.025,AGREE,1,0.9396,1018.81,713.74,99073.1,868.27,549.21,1169.34,878.28,1,1049.0,706.5,840.0,504.0,1258.0,909.0,0.5852,21.04,84.03,170.21
749,25.058,AGREE,1,0.9418,1018.69,713.74,99002.0,868.16,549.32,1169.21,878.17,1,1049.0,706.5,840.0,504.0,1258.0,909.0,0.5848,22.43,86.71,170.18
750,25.092,AGREE,1,0.9412,1018.58,713.9,98883.8,868.13,549.58,1169.02,878.22,1,1049.0,707.5,840.0,505.0,1258.0,910.0,0.5841,21.04,86.92,170.08
751,25.125,AGREE,1,0.9404,1018.73,714.42,98811.0,868.45,550.04,1169.01,878.8,1,1049.0,707.5,840.0,505.0,1258.0,910.0,0.5837,22.71,82.86,170.06
752,25.159,AGREE,1,0.9383,1018.72,714.61,98759.5,868.56,550.19,1168.87,879.04,1,1049.0,708.5,840.0,506.0,1258.0,911.0,0.5834,17.61,86.57,170.02
753,25.192,AGREE,1,0.9375,1018.86,714.43,98636.8,868.97,549.91,1168.75,878.94,1,1049.0,708.5,840.0,506.0,1258.0,911.0,0.5826,17.22,87.47,169.99
754,25.225,AGREE,1,0.936,1019.21,714.97,98461.3,869.44,550.62,1168.99,879.32,1,1049.0,708.5,840.0,506.0,1258.0,911.0,0.5816,16.61,90.23,169.95
755,25.259,AGREE,1,0.935,1019.52,715.18,98431.8,869.77,550.85,1169.26,879.52,1,1049.0,708.5,840.0,506.0,1258.0,911.0,0.5814,17.23,87.01,169.9
756,25.292,AGREE,1,0.9358,1019.79,715.45,98254.6,870.09,551.36,1169.48,879.54,1,1049.0,709.5,840.0,507.0,1258.0,912.0,0.5804,17.6,85.37,169.87
757,25.326,AGREE,1,0.9334,1019.88,716.05,98329.9,870.31,551.68,1169.44,880.41,1,1049.0,709.5,840.0,507.0,1258.0,912.0,0.5808,24.9,88.3,169.82
758,25.359,AGREE,1,0.9329,1020.69,715.93,98173.1,871.37,551.56,1170.01,880.29,1,1050.0,710.5,841.0,508.0,1259.0,913.0,0.5799,24.55,87.83,169.83
759,25.393,AGREE,1,0.9324,1020.79,716.27,98000.1,871.69,551.95,1169.89,880.59,1,1051.0,710.5,842.0,508.0,1260.0,913.0,0.5789,22.06,82.79,169.88
760,25.426,AGREE,1,0.9322,1021.15,715.93,97841.6,872.1,551.82,1170.2,880.03,1,1050.0,710.5,841.0,508.0,1259.0,913.0,0.578,21.54,84.94,169.89
761,25.46,AGREE,1,0.9324,1021.85,715.93,97688.1,873.13,551.71,1170.56,880.15,1,1050.0,709.5,841.0,507.0,1259.0,912.0,0.577,17.43,81.86,169.95
762,25.493,AGREE,1,0.9371,1022.36,715.72,97551.2,873.63,551.76,1171.1,879.69,1,1051.0,710.5,842.0,508.0,1260.0,913.0,0.5762,21.11,81.08,169.94
763,25.527,AGREE,1,0.9373,1022.76,715.72,97428.1,874.25,551.71,1171.27,879.73,1,1052.0,709.5,843.0,507.0,1261.0,912.0,0.5755,17.94,80.78,169.99
764,25.56,AGREE,1,0.9367,1022.8,715.66,97456.9,874.41,551.46,1171.19,879.85,1,1052.0,709.5,843.0,507.0,1261.0,912.0,0.5757,17.32,80.6,170.0
765,25.593,AGREE,1,0.9391,1022.75,715.64,97520.7,874.33,551.38,1171.18,879.9,1,1052.0,709.5,843.0,507.0,1261.0,912.0,0.5761,13.99,82.62,169.98
766,25.627,AGREE,1,0.9391,1022.35,715.81,97644.7,874.02,551.24,1170.69,880.38,1,1052.0,709.5,843.0,507.0,1261.0,912.0,0.5768,14.05,81.13,169.98
767,25.66,AGREE,1,0.9371,1022.69,716.09,97654.7,874.25,551.63,1171.14,880.56,1,1052.0,709.5,843.0,507.0,1261.0,912.0,0.5768,13.92,82.36,169.96
768,25.694,AGREE,1,0.9381,1022.54,715.94,97477.4,874.21,551.65,1170.87,880.24,1,1052.0,709.5,843.0,507.0,1261.0,912.0,0.5758,13.95,83.42,169.93
769,25.727,AGREE,1,0.9373,1022.93,716.34,97458.3,874.8,551.85,1171.06,880.82,1,1053.0,710.5,844.0,508.0,1262.0,913.0,0.5757,14.15,85.7,169.89
770,25.761,AGREE,1,0.9374,1023.18,716.98,97427.2,874.94,552.67,1171.41,881.29,1,1052.0,710.5,843.0,508.0,1261.0,913.0,0.5755,14.08,88.4,169.85
771,25.794,AGREE,1,0.9355,1023.24,716.99,97503.8,875.01,552.56,1171.48,881.43,1,1053.0,710.5,844.0,508.0,1262.0,913.0,0.576,14.07,86.6,169.84
772,25.828,AGREE,1,0.9378,1022.99,716.74,97224.2,875.02,552.48,1170.96,881.0,1,1052.0,710.5,843.0,508.0,1261.0,913.0,0.5743,14.13,88.37,169.83
773,25.861,AGREE,1,0.9368,1022.77,716.7,97229.4,874.74,552.49,1170.8,880.91,1,1053.0,709.5,844.0,507.0,1262.0,912.0,0.5743,14.16,84.53,169.83
774,25.895,AGREE,1,0.9356,1022.4,716.4,97339.7,874.21,552.18,1170.59,880.61,1,1052.0,709.5,843.0,507.0,1261.0,912.0,0.575,14.12,85.04,169.84
775,25.928,AGREE,1,0.9381,1022.95,715.97,97062.1,875.03,551.93,1170.88,880.01,1,1052.0,710.5,843.0,508.0,1261.0,913.0,0.5733,14.15,87.29,169.88
776,25.962,AGREE,1,0.9394,1022.21,715.83,97493.1,873.86,551.53,1170.56,880.13,1,1052.0,710.5,843.0,508.0,1261.0,913.0,0.5759,23.41,84.49,169.96
777,25.995,AGREE,1,0.9413,1022.08,715.14,97473.4,873.75,550.86,1170.41,879.43,1,1052.0,710.5,843.0,508.0,1261.0,913.0,0.5758,14.18,80.78,170.03
778,26.028,AGREE,1,0.9417,1022.49,714.95,97271.2,874.3,550.85,1170.67,879.06,1,1052.0,709.5,843.0,507.0,1261.0,912.0,0.5746,13.92,87.78,170.1
779,26.062,AGREE,1,0.9401,1022.49,714.51,97263.8,874.53,550.18,1170.46,878.85,1,1052.0,709.5,843.0,507.0,1261.0,912.0,0.5745,13.82,91.01,170.11
